,MSSubClass,MSZoning,LotFrontage,LotArea,Alley,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,X1stFlrSF,X2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,X3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,SaleType,SaleCondition,Garage.interaction,new.old,Room.size,full.YrSold,QuarterSold,TotalBath,BathToBed,AvgHouseLivArea.ratio,SalePrice
1135,60,RL,57,8773,NA,IR1,HLS,Inside,Gtl,Gilbert,Norm,1Fam,2Story,5,6,1997,1997,Gable,CompShg,VinylSd,VinylSd,None,0,3,TA,PConc,Gd,TA,Av,Unf,0,Unf,0,916,916,GasA,4,Y,SBrkr,916,684,0,1600,0,0,2,1,3,1,3,7,Typ,1,TA,Attchd,1997,Fin,2,460,TA,TA,Y,100,38,0,0,0,0,NA,NA,NA,0,WD,Normal,2.TA,-3.02521008403369,229,200708,3,2.5,1.07254290171607,0.931283596398124,169000
1136,30,RM,60,6180,NA,Reg,Lvl,Corner,Gtl,BrkSide,Norm,1Fam,1Story,5,6,1926,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,3,TA,BrkTil,TA,TA,No,Unf,0,Unf,0,960,960,GasA,3,N,SBrkr,986,0,0,986,0,0,1,0,2,1,3,5,Typ,1,Gd,Detchd,1926,Unf,1,180,TA,TA,Y,0,128,0,0,0,0,NA,NA,NA,0,WD,Normal,1.TA,-1.875,197,200705,2,1,1.01758793969849,1.06609001216381,102000
1137,50,RL,80,9600,NA,Reg,Lvl,Inside,Gtl,NAmes,Norm,1Fam,1.5Fin,5,6,1950,1950,Gable,CompShg,VinylSd,VinylSd,None,0,3,TA,CBlock,TA,TA,No,BLQ,280,Unf,0,752,1032,GasA,3,Y,FuseA,1032,220,0,1252,0,0,1,0,3,1,3,6,Typ,0,NA,Attchd,1950,Unf,1,288,TA,TA,Y,0,0,96,0,0,0,NA,NA,NA,0,WD,Abnorml,1.TA,0.848484848484759,209,200804,2,1,0.69752794835459,0.880487596965306,119000
1138,50,RL,54,6342,NA,Reg,Lvl,Inside,Gtl,Sawyer,Feedr,1Fam,1.5Fin,6,3,1875,1996,Gable,CompShg,VinylSd,VinylSd,None,0,3,Gd,CBlock,TA,TA,No,Unf,0,Unf,0,780,780,GasA,4,N,SBrkr,780,240,0,1020,0,0,1,0,2,1,3,6,Typ,0,NA,NA,1875,NA,0,0,NA,NA,N,0,0,176,0,0,0,NA,NA,NA,0,WD,Normal,0.NA,-65.7142857142858,170,201005,2,1,1.12170639899624,0.719322990126939,94000
1139,20,RL,70.1404978486219,9819,NA,IR1,Lvl,Inside,Mod,Mitchel,Norm,1Fam,1Story,5,6,1977,1977,Gable,CompShg,Plywood,Stucco,None,0,3,TA,PConc,TA,TA,Gd,ALQ,1567,Unf,0,0,1567,GasA,3,Y,SBrkr,1567,0,0,1567,1,0,2,0,2,1,4,5,Typ,2,TA,Attchd,1977,RFn,2,714,TA,TA,Y,264,32,0,0,0,0,NA,NA,NA,0,WD,Normal,2.TA,-4.5,313,200905,2,3,1.64923376307468,1.2596463022508,196000
1140,30,RL,98,8731,NA,IR1,Lvl,Inside,Gtl,BrkSide,Norm,1Fam,1Story,6,6,1920,1950,Gable,CompShg,Stucco,Stucco,None,0,3,Fa,BrkTil,TA,TA,No,BLQ,645,Unf,0,270,915,GasA,3,Y,SBrkr,1167,0,0,1167,0,0,1,0,3,1,3,6,Maj,1,Gd,Detchd,1972,Unf,2,495,TA,TA,Y,0,0,216,0,126,0,NA,NA,NA,0,WD,Normal,2.TA,-7.875,194,200705,2,1,0.678391959798995,1.26179213407217,144000
1141,20,RL,60,7350,NA,Reg,Lvl,Corner,Gtl,NAmes,Norm,1Fam,1Story,6,4,1951,1951,Gable,CompShg,HdBoard,HdBoard,None,0,3,TA,CBlock,TA,TA,Mn,ALQ,852,Unf,0,100,952,GasA,3,Y,SBrkr,952,0,0,952,1,0,1,0,2,1,3,4,Typ,0,NA,Detchd,1988,Unf,2,840,TA,TA,Y,0,0,0,0,0,0,NA,NA,NA,0,COD,Abnorml,2.TA,-9.02702702702709,238,200806,2,2,1.04629192253188,0.804499386187798,139000
1142,60,RL,71.9582516733379,10304,NA,IR1,Lvl,CulDSac,Gtl,NWAmes,PosN,1Fam,2Story,6,4,1976,1976,Gable,CompShg,Plywood,Plywood,BrkFace,44,3,Gd,CBlock,TA,TA,No,ALQ,381,Unf,0,399,780,GasA,5,Y,SBrkr,1088,780,0,1868,1,0,2,1,4,1,4,9,Typ,1,TA,Attchd,1976,Unf,2,484,TA,TA,Y,448,96,0,0,0,0,NA,NA,NA,0,WD,Normal,2.TA,-0.40816326530603,208,200910,4,3.5,0.941182105565667,0.925996742440337,197500
1143,60,RL,77,9965,NA,Reg,Lvl,Inside,Gtl,CollgCr,Norm,1Fam,2Story,3,6,2006,2007,Hip,CompShg,VinylSd,VinylSd,Stone,340,4,TA,PConc,Ex,TA,Gd,GLQ,1150,Unf,0,316,1466,GasA,5,Y,SBrkr,1466,1362,0,2828,1,0,3,0,4,1,4,11,Typ,1,TA,BuiltIn,2006,RFn,3,1052,TA,TA,Y,125,144,0,0,0,0,NA,NA,NA,0,New,Partial,3.TA,5.16326530612241,257,200704,2,4,1.04183828311294,1.54146156969404,424870
1144,20,RL,66.9724031295557,9000,NA,Reg,Lvl,Inside,Gtl,Sawyer,Norm,1Fam,1Story,6,8,1959,1959,Gable,CompShg,Wd Sdng,Plywood,None,0,3,TA,CBlock,TA,TA,No,GLQ,288,Unf,0,718,1006,GasA,3,Y,SBrkr,1006,0,0,1006,0,0,1,0,3,1,3,5,Typ,0,NA,NA,1959,NA,0,0,NA,NA,Y,0,24,0,0,0,0,NA,NA,NA,0,WD,Normal,0.NA,-4.51086956521749,201,200807,3,1,0.747804265997491,0.938195014647893,80000
1145,190,RL,60,12180,NA,Reg,Lvl,Inside,Gtl,Edwards,Norm,2fmCon,1.5Fin,7,7,1941,1950,Gable,CompShg,MetalSd,MetalSd,None,0,3,Fa,BrkTil,Gd,TA,No,BLQ,348,Unf,0,324,672,Other,2,N,FuseA,672,252,0,924,1,0,1,0,2,1,2,5,Typ,0,NA,Detchd,1941,Unf,1,280,TA,TA,Y,0,0,0,0,0,0,NA,MnPrv,NA,0,WD,Normal,1.TA,1.79999999999995,185,201007,3,2,0.951913640824337,0.828848223896663,80000
1146,50,RM,52,6240,NA,Reg,Lvl,Inside,Gtl,BrkSide,Norm,1Fam,1.5Fin,6,5,1928,1950,Gable,CompShg,MetalSd,MetalSd,None,0,3,TA,BrkTil,TA,TA,No,Unf,0,Unf,0,1042,1042,GasA,5,Y,SBrkr,1042,534,0,1576,0,0,1,0,3,1,3,8,Typ,1,Gd,Detchd,1928,Unf,1,225,TA,TA,Y,0,0,0,0,0,0,NA,NA,NA,0,WD,Family,1.TA,-6.16393442622962,197,200608,3,1,0.678391959798995,1.17156157839577,149000
1147,20,RL,75.2138459579609,11200,NA,Reg,Lvl,Inside,Gtl,SawyerW,Norm,1Fam,1Story,5,6,1985,1985,Gable,CompShg,Wd Sdng,Wd Shng,BrkFace,85,4,TA,CBlock,Gd,TA,No,GLQ,1258,Unf,0,40,1298,GasA,3,Y,SBrkr,1298,0,0,1298,1,0,2,0,3,1,4,5,Typ,1,TA,Attchd,1985,Unf,2,403,TA,TA,Y,165,26,0,0,0,0,NA,NA,NA,0,WD,Normal,2.TA,-12.6578947368421,260,200605,2,3,0.929627219484986,1.01680100599889,180000
1148,70,RL,75,12000,NA,Reg,Bnk,Inside,Gtl,Crawfor,Norm,1Fam,2Story,4,4,1941,1950,Gable,CompShg,MetalSd,MetalSd,None,0,3,TA,CBlock,TA,TA,No,Rec,275,Unf,0,429,704,GasA,5,Y,SBrkr,860,704,0,1564,0,0,1,1,3,1,2,7,Typ,1,Gd,Attchd,1941,Unf,1,234,TA,TA,Y,0,0,0,0,0,0,NA,NA,NA,0,WD,Normal,1.TA,13.0645161290322,223,200907,3,1.5,0.817460317460318,0.859066586342535,174500
1149,50,RM,52.5563858625477,5700,NA,Reg,Lvl,Inside,Gtl,OldTown,Norm,1Fam,1.5Fin,4,4,1926,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,3,TA,PConc,TA,TA,No,Unf,0,Unf,0,572,572,GasA,3,Y,SBrkr,572,539,0,1111,0,0,1,0,2,1,3,5,Typ,1,Gd,Detchd,1982,Unf,1,288,TA,TA,Y,0,0,176,0,0,0,NA,NA,NA,0,WD,Normal,1.TA,2.60869565217399,222,200808,3,1,0.939164748438014,0.766092040173887,116900
1150,70,RM,50,9000,NA,Reg,Lvl,Inside,Gtl,OldTown,Artery,1Fam,2Story,4,2,1920,1988,Hip,CompShg,VinylSd,VinylSd,None,0,3,Gd,PConc,TA,TA,No,ALQ,624,Unf,0,26,650,GasA,5,Y,SBrkr,832,650,0,1482,0,1,1,0,3,1,3,7,Typ,0,NA,Detchd,1930,Unf,2,324,TA,TA,Y,0,0,0,0,0,0,NA,NA,NA,0,WD,Normal,2.TA,10.7818181818182,212,200907,3,1.5,0.626109832292009,0.89192117040717,143000
1151,20,RL,57,8280,NA,IR1,Lvl,Inside,Gtl,NAmes,Norm,1Fam,1Story,5,6,1950,1950,Gable,CompShg,Brick,Brick,None,0,3,TA,CBlock,TA,TA,No,Unf,0,Unf,0,932,932,GasA,5,Y,FuseA,932,0,0,932,0,0,1,0,2,1,4,4,Typ,1,Gd,Attchd,1950,Unf,1,306,TA,TA,Y,0,0,214,0,0,0,NA,GdPrv,NA,0,WD,Normal,1.TA,-10.0270270270271,233,200711,4,1,1.04629192253188,0.787598138578811,124000
1152,20,RL,134,17755,NA,Reg,Lvl,Inside,Gtl,Edwards,Norm,1Fam,1Story,6,7,1959,1959,Gable,CompShg,HdBoard,Plywood,BrkFace,132,3,TA,CBlock,TA,TA,No,BLQ,176,Unf,0,1290,1466,GasA,3,Y,SBrkr,1466,0,0,1466,0,0,1,1,3,1,2,6,Typ,2,Gd,Attchd,1959,Fin,2,528,TA,TA,Y,0,140,0,0,100,0,NA,NA,NA,0,WD,Normal,2.TA,-2.86111111111109,244,200611,4,1.5,0.951913640824337,1.14065877064062,149900
1153,20,RL,90,14115,NA,IR1,Lvl,Inside,Gtl,Crawfor,Norm,1Fam,1Story,5,4,1956,2004,Gable,CompShg,Brick,Brick,None,0,3,TA,PConc,TA,TA,No,ALQ,296,GLQ,547,230,1073,GasA,5,Y,SBrkr,1811,0,0,1811,0,0,1,0,2,1,5,6,Typ,1,Gd,Attchd,1956,Fin,2,470,TA,TA,Y,0,0,280,0,0,0,NA,NA,NA,0,WD,Abnorml,2.TA,-7.16666666666674,302,200607,3,1,0.817460317460318,1.04300249568055,230000
1154,30,RM,53.4789232997378,5890,NA,Reg,Lvl,Corner,Gtl,IDOTRR,Norm,1Fam,1Story,5,3,1930,2007,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,4,Gd,BrkTil,TA,TA,Av,ALQ,538,Unf,0,278,816,GasA,5,Y,SBrkr,816,0,0,816,0,0,1,0,2,1,3,5,Typ,0,NA,Detchd,2002,Unf,1,432,TA,TA,Y,0,0,96,0,0,0,NA,NA,NA,0,WD,Normal,1.TA,5.20689655172419,163,200806,2,1,0.975524475524476,0.937856689917565,120500
1155,60,RL,83.7016329044988,13700,NA,IR1,Lvl,Inside,Gtl,NAmes,Norm,1Fam,2Story,4,5,1965,1988,Gable,CompShg,VinylSd,VinylSd,Stone,288,3,TA,CBlock,TA,TA,Gd,ALQ,454,Unf,0,410,864,GasA,3,Y,SBrkr,902,918,0,1820,0,0,1,2,4,1,4,8,Typ,2,Gd,Attchd,1965,Unf,2,492,TA,TA,Y,60,84,0,0,273,0,NA,GdPrv,NA,0,WD,Normal,2.TA,2.55555555555566,228,200805,2,2,1.04629192253188,0.950796199910996,201800
1156,20,RL,90,10768,NA,IR1,Lvl,Corner,Gtl,Veenker,Norm,1Fam,1Story,6,3,1976,2004,Gable,CompShg,Plywood,Plywood,None,0,4,Gd,CBlock,Gd,TA,Gd,ALQ,1157,Unf,0,280,1437,GasA,3,Y,SBrkr,1437,0,0,1437,1,0,2,0,3,1,4,6,Typ,1,Fa,Attchd,1976,RFn,2,528,TA,TA,Y,0,21,0,0,180,0,NA,NA,NA,0,WD,Normal,2.TA,-2.58333333333326,240,200707,3,3,0.728712871287129,0.845750159399676,218000
1157,80,RL,85,9350,NA,Reg,Lvl,Inside,Gtl,NAmes,Norm,1Fam,SLvl,6,3,1965,1999,Gable,CompShg,Brick,Brick,None,0,3,Gd,PConc,TA,TA,Gd,ALQ,633,Unf,0,586,1219,GasA,4,Y,SBrkr,1265,0,0,1265,0,1,2,0,3,1,4,6,Typ,1,Gd,Attchd,1965,RFn,2,502,TA,TA,Y,0,92,0,96,0,0,NA,MnPrv,NA,0,WD,Normal,2.TA,2.5,211,200810,4,2.5,1.39505589670918,0.899118650492797,179900
1158,120,RL,34,5001,NA,IR1,Lvl,Inside,Gtl,NridgHt,Norm,Twnhs,1Story,4,6,2007,2008,Gable,CompShg,VinylSd,VinylSd,Stone,166,4,TA,PConc,Gd,TA,No,GLQ,904,Unf,0,410,1314,GasA,5,Y,SBrkr,1314,0,0,1314,1,0,2,0,2,1,4,6,Typ,1,Gd,Attchd,2008,RFn,2,626,TA,TA,Y,172,62,0,0,0,0,NA,NA,NA,0,WD,Normal,2.TA,1.31707317073165,219,200907,3,3,1.13213981244672,0.896107784431138,230000
1159,20,RL,92,11932,NA,Reg,Lvl,FR2,Gtl,Somerst,Feedr,1Fam,1Story,3,6,2007,2008,Gable,CompShg,VinylSd,VinylSd,Stone,186,4,TA,PConc,Gd,TA,No,Unf,0,Unf,0,1580,1580,GasA,5,Y,SBrkr,1580,0,0,1580,0,0,2,0,3,1,4,7,Typ,0,NA,Attchd,2008,RFn,3,830,TA,TA,Y,0,24,0,0,0,0,NA,NA,NA,0,Con,Partial,3.TA,0.614285714285643,226,200806,2,2,0.720792079207921,1.02381811954419,235128
1160,60,RL,76,9120,NA,Reg,Lvl,Inside,Gtl,NWAmes,Norm,1Fam,2Story,5,5,1974,1974,Hip,CompShg,HdBoard,HdBoard,BrkFace,270,4,TA,CBlock,TA,TA,No,ALQ,442,Unf,0,459,901,GasA,3,Y,SBrkr,943,933,0,1876,0,0,2,1,4,1,4,8,Typ,1,TA,Attchd,1974,RFn,2,540,ExGd,TA,Y,0,69,0,0,0,0,NA,NA,NA,0,WD,Normal,2.ExGd,-2.40816326530603,234,200807,3,2.5,0.941182105565667,0.929962467247362,185000
1161,160,RL,24,2280,NA,Reg,Lvl,Inside,Gtl,NPkVill,Norm,Twnhs,2Story,5,6,1978,1978,Gable,CompShg,Plywood,Brick,None,0,3,TA,CBlock,Gd,TA,No,ALQ,311,Unf,0,544,855,GasA,2,Y,SBrkr,855,601,0,1456,0,0,2,1,3,1,3,7,Typ,1,TA,Attchd,1978,Unf,2,440,TA,TA,Y,26,0,0,0,0,0,NA,NA,NA,0,WD,Normal,2.TA,1.58333333333326,208,201007,3,2.5,0.968421052631579,0.99278368089096,146000
1162,20,RL,87.134633004659,14778,NA,IR1,Low,CulDSac,Gtl,Crawfor,PosN,1Fam,1Story,5,4,1954,2006,Hip,CompShg,HdBoard,HdBoard,BrkFace,72,4,TA,CBlock,TA,TA,No,BLQ,728,Unf,0,568,1296,GasA,5,Y,SBrkr,1640,0,0,1640,1,0,1,0,3,1,4,7,Typ,1,Gd,Detchd,1993,Unf,2,924,TA,TA,Y,108,0,0,216,0,0,NA,NA,NA,0,WD,Normal,2.TA,-9.16666666666674,234,200811,4,2,0.544973544973545,0.944519101555001,224000
1163,20,RL,109,8724,NA,Reg,Lvl,Inside,Gtl,Sawyer,Norm,1Fam,1Story,6,6,1968,1968,Gable,CompShg,VinylSd,VinylSd,None,0,3,TA,CBlock,Gd,TA,No,BLQ,492,Unf,0,402,894,GasA,4,Y,SBrkr,894,0,0,894,0,0,1,0,3,1,3,5,Typ,1,Po,Attchd,1968,Fin,2,450,TA,TA,Y,0,0,0,0,0,0,NA,NA,NA,0,WD,Normal,2.TA,4.48913043478251,179,200705,2,1,0.747804265997491,0.833743879816318,129000
1164,90,RL,60,12900,NA,Reg,Lvl,Inside,Gtl,Sawyer,Feedr,Duplex,SFoyer,7,7,1969,1969,Gable,CompShg,Plywood,Plywood,None,0,3,TA,CBlock,Gd,TA,Av,GLQ,1198,Unf,0,0,1198,GasA,3,Y,SBrkr,1258,0,0,1258,2,0,0,2,0,2,3,6,Typ,0,NA,Other,1969,Unf,2,400,FaPo,TA,Y,120,0,0,0,0,0,NA,NA,NA,0,WD,Alloca,2.FaPo,-2.83333333333326,210,200801,1,3,0,0.709798758698514,108959
1165,80,RL,91.3591735037492,16157,NA,IR1,Lvl,FR2,Gtl,Veenker,Feedr,1Fam,SLvl,6,4,1978,1978,Gable,CompShg,Plywood,Plywood,None,0,3,TA,PConc,Gd,TA,Gd,ALQ,680,Rec,391,289,1360,GasA,5,Y,SBrkr,1432,0,0,1432,1,0,1,1,2,1,4,5,Typ,1,TA,Attchd,1978,Unf,2,588,TA,TA,Y,168,180,0,0,0,0,NA,NA,NA,0,WD,Normal,2.TA,2,286,200706,2,2.5,0.81980198019802,0.679316888045541,194000
1166,20,RL,79,9541,NA,IR1,Lvl,Inside,Gtl,NridgHt,Norm,1Fam,1Story,4,6,2009,2009,Gable,CompShg,VinylSd,VinylSd,Stone,268,4,TA,PConc,Gd,TA,No,Unf,0,Unf,0,1502,1502,GasA,5,Y,SBrkr,1502,0,0,1502,0,0,2,0,3,1,4,7,Typ,0,NA,Attchd,2009,RFn,2,644,TA,TA,Y,0,114,0,0,0,0,NA,NA,NA,0,New,Partial,2.TA,3.24637681159425,215,200909,3,2,0.754759874964479,0.790568527686452,233170
1167,20,RL,64,10475,NA,IR1,Lvl,Corner,Gtl,CollgCr,Norm,1Fam,1Story,3,6,2008,2008,Gable,CompShg,VinylSd,VinylSd,Stone,72,4,TA,PConc,Gd,TA,Av,Unf,0,Unf,0,1694,1694,GasA,5,Y,SBrkr,1694,0,0,1694,0,0,2,0,3,1,4,7,Typ,0,NA,Attchd,2008,RFn,3,776,TA,TA,Y,160,33,0,0,0,0,NA,NA,NA,0,WD,Normal,3.TA,11.296551724138,242,201002,1,2,0.92607847387817,1.24613800205973,245350
1168,60,RL,58,10852,NA,IR1,Lvl,Inside,Gtl,Gilbert,RRAn,1Fam,2Story,5,6,2000,2000,Gable,CompShg,VinylSd,VinylSd,None,0,3,TA,PConc,Gd,TA,No,GLQ,786,Unf,0,173,959,GasA,5,Y,SBrkr,959,712,0,1671,1,0,2,1,3,1,3,7,Typ,1,TA,Attchd,2000,Fin,2,472,TA,TA,Y,0,38,0,0,0,0,NA,NA,NA,0,WD,Normal,2.TA,-0.025210084033688,239,200602,1,3.5,1.07254290171607,0.972609305988291,173000
1169,70,RL,120,13728,NA,Reg,Lvl,Corner,Gtl,Edwards,Norm,1Fam,2Story,5,4,1935,1986,Hip,CompShg,Stucco,Stucco,None,0,3,TA,CBlock,TA,TA,No,Rec,626,Unf,0,501,1127,GasA,5,Y,SBrkr,1236,872,0,2108,0,0,2,0,4,1,4,7,Typ,2,TA,Basment,1935,Unf,2,540,TA,TA,Y,0,0,0,0,90,0,NA,NA,NA,0,WD,Normal,2.TA,7.40000000000009,301,200807,3,2,0.951913640824337,1.25,235000
1170,60,RL,118,35760,NA,IR1,Lvl,CulDSac,Gtl,NoRidge,Norm,1Fam,2Story,1,6,1995,1996,Hip,CompShg,HdBoard,HdBoard,BrkFace,1378,4,Gd,PConc,Ex,TA,Gd,GLQ,1387,Unf,0,543,1930,GasA,5,Y,SBrkr,1831,1796,0,3627,1,0,3,1,4,1,4,10,Typ,1,TA,Attchd,1995,Fin,3,807,TA,TA,Y,361,76,0,0,0,0,NA,NA,NA,0,WD,Normal,3.TA,-0.475409836065637,363,200607,3,4.5,1.19471153846154,1.44945984368551,625000
1171,80,RL,76,9880,NA,Reg,Lvl,Inside,Gtl,Mitchel,Norm,1Fam,SLvl,5,5,1977,1977,Gable,CompShg,Plywood,Plywood,None,0,3,TA,CBlock,TA,TA,Av,ALQ,522,Unf,0,574,1096,GasA,3,Y,SBrkr,1118,0,0,1118,1,0,1,0,3,1,3,6,Typ,1,Po,Attchd,1977,Fin,1,358,TA,TA,Y,203,0,0,0,0,576,Pool,GdPrv,NA,0,WD,Normal,1.TA,-3,186,200807,3,2,0.549744587691559,0.989906144855676,171000
1172,20,RL,76,9120,NA,Reg,Lvl,Inside,Gtl,NAmes,Norm,1Fam,1Story,5,5,1958,1958,Hip,CompShg,MetalSd,MetalSd,None,0,3,TA,CBlock,TA,TA,No,ALQ,662,Unf,0,599,1261,GasA,5,Y,SBrkr,1261,0,0,1261,1,0,1,0,3,1,3,6,Typ,1,TA,Attchd,1958,RFn,2,433,TA,TA,Y,0,0,0,0,288,0,NA,NA,Shed,1400,WD,Normal,2.TA,-2.02702702702709,210,200811,4,2,0.69752794835459,1.06562366174665,163000
1173,160,FV,35,4017,Pave,IR1,Lvl,Inside,Gtl,Somerst,Norm,TwnhsE,2Story,4,6,2006,2007,Gable,CompShg,MetalSd,MetalSd,None,0,4,TA,PConc,Gd,TA,No,Unf,0,Unf,0,625,625,GasA,5,Y,SBrkr,625,625,0,1250,0,0,2,1,2,1,4,5,Typ,0,NA,Detchd,2006,Fin,2,625,TA,TA,Y,0,54,0,0,0,0,NA,NA,NA,0,WD,Normal,2.TA,3.95348837209303,250,200803,1,2.5,1.35148514851485,0.868392141656973,171900
1174,50,RL,138,18030,NA,IR1,Bnk,Inside,Gtl,ClearCr,Norm,1Fam,1.5Fin,6,5,1946,1994,Gable,CompShg,MetalSd,MetalSd,None,0,3,TA,CBlock,TA,TA,No,Rec,152,BLQ,469,977,1598,GasA,3,Y,SBrkr,1636,971,479,3086,0,0,3,0,3,1,5,12,Maj,1,Gd,NA,1946,NA,0,0,NA,NA,Y,122,0,0,0,0,0,NA,MnPrv,NA,0,WD,Normal,0.NA,3.42857142857133,257,200703,1,3,1.42735768903993,1.49236614853195,200500
1175,70,RL,80,16560,NA,IR1,Lvl,Inside,Gtl,Crawfor,Norm,1Fam,2Story,5,3,1932,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,3,TA,BrkTil,Gd,TA,No,Rec,503,Unf,0,449,952,GasA,3,Y,SBrkr,1170,1175,0,2345,0,0,2,1,4,1,3,9,Typ,1,Gd,Detchd,1932,Unf,2,360,TA,TA,Y,0,0,0,0,0,0,NA,NA,NA,0,WD,Normal,2.TA,4.0645161290322,261,200607,3,2.5,1.0218253968254,1.28805060420284,239000
1176,50,RL,85,10678,NA,Reg,Lvl,Inside,Gtl,NoRidge,Norm,1Fam,1.5Fin,3,6,1992,2000,Hip,CompShg,HdBoard,HdBoard,BrkFace,337,4,TA,PConc,Gd,TA,No,GLQ,700,Unf,0,983,1683,GasA,5,Y,SBrkr,2129,743,0,2872,0,0,2,1,4,1,4,9,Typ,1,TA,Attchd,1992,Fin,2,541,TA,TA,Y,0,33,0,0,0,0,NA,NA,NA,0,WD,Normal,2.TA,-1.5,319,200704,2,2.5,0.853365384615385,0.940098199672668,285000
1177,20,RL,37,6951,NA,IR1,Lvl,CulDSac,Gtl,Mitchel,Norm,1Fam,1Story,6,6,1984,1985,Gable,CompShg,HdBoard,Plywood,None,0,3,TA,CBlock,TA,TA,No,ALQ,658,Unf,0,218,876,GasA,3,Y,SBrkr,923,0,0,923,1,0,1,0,3,1,3,5,Typ,0,NA,Attchd,1984,Unf,1,264,TA,TA,Y,362,0,0,0,0,0,NA,MnPrv,NA,0,WD,Normal,1.TA,2.5,185,200810,4,2,0.549744587691559,0.741961414790997,119500
1178,50,RM,43.2612888543028,3950,Grvl,Reg,Bnk,Inside,Gtl,OldTown,Artery,1Fam,1.5Fin,5,3,1926,2004,Gable,CompShg,MetalSd,MetalSd,None,0,3,TA,CBlock,TA,TA,No,Rec,468,Unf,0,350,818,GasA,3,Y,SBrkr,818,406,0,1224,0,0,1,0,3,1,3,5,Typ,0,NA,Detchd,1926,Unf,1,210,TA,TA,N,0,0,116,0,0,0,NA,NA,NA,0,WD,Normal,1.TA,2.60869565217399,245,200912,4,1,0.626109832292009,0.844011392594813,115000
1179,50,RL,54,7681,NA,IR1,Lvl,FR2,Gtl,Crawfor,Norm,1Fam,1.5Fin,6,5,1921,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,3,TA,BrkTil,TA,TA,No,Unf,0,Unf,0,731,731,GasA,5,Y,SBrkr,820,523,0,1343,0,0,1,1,3,1,3,7,Typ,1,Gd,Detchd,1921,Unf,1,186,FaPo,TA,Y,192,0,102,0,0,0,NA,NA,NA,0,WD,Normal,1.FaPo,-10.5454545454545,192,200907,3,1.5,0.817460317460318,0.789387907772048,154900
1180,20,RL,77,8335,NA,Reg,Lvl,Corner,Gtl,Edwards,Norm,1Fam,1Story,6,6,1954,1954,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,3,TA,Slab,NA,NA,NA,NA,0,NA,0,0,0,GasA,4,Y,SBrkr,1124,0,0,1124,0,0,1,0,3,1,3,5,Min2,1,Gd,NA,1954,NA,0,0,NA,NA,N,0,36,190,0,0,0,NA,NA,NA,0,WD,Normal,0.NA,-7.86111111111109,225,200604,2,1,0.634609093882892,0.874556929195124,93000
1181,60,RL,75.1068642190618,11170,NA,IR2,Lvl,Corner,Gtl,Timber,Norm,1Fam,2Story,4,6,1990,1991,Gable,CompShg,MetalSd,MetalSd,None,0,3,TA,Other,Gd,TA,No,LwQ,1216,Unf,0,0,1216,GasA,5,Y,SBrkr,1298,1216,0,2514,0,0,2,1,4,1,3,8,Typ,0,NA,Attchd,1990,Fin,2,693,TA,TA,Y,0,0,0,0,0,0,NA,GdPrv,NA,0,WD,Normal,2.TA,-10.8,314,200604,2,2.5,0.822669104204753,1.23364302538602,250000
1182,120,RM,64,5587,NA,IR1,HLS,Inside,Mod,Crawfor,Norm,TwnhsE,1Story,3,6,2008,2008,Hip,CompShg,Cement,Cement,Stone,186,5,TA,PConc,Ex,TA,Gd,GLQ,1480,Unf,0,120,1600,GasA,5,Y,SBrkr,1652,0,0,1652,1,1,2,0,2,1,4,5,Typ,1,Gd,Attchd,2008,Fin,2,482,TA,TA,Y,162,53,0,153,0,0,NA,NA,NA,0,New,Partial,2.TA,2.5,330,200811,4,3.5,1.63492063492064,0.997584541062802,392500
1183,60,RL,160,15623,NA,IR1,Lvl,Corner,Gtl,NoRidge,Norm,1Fam,2Story,1,6,1996,1996,Hip,CompShg,Wd Sdng,Stucco,None,0,4,TA,PConc,Ex,TA,Av,GLQ,2096,Unf,0,300,2396,GasA,5,Y,SBrkr,2411,2065,0,4476,1,0,3,1,4,1,5,10,Typ,2,TA,Attchd,1996,Fin,3,813,TA,TA,Y,171,78,0,0,0,555,Pool,MnPrv,NA,0,WD,Abnorml,3.TA,0.524590163934363,448,200707,3,4.5,1.19471153846154,1.78874614291049,745000
