"MSSubClass","MSZoning","LotFrontage","LotArea","Alley","LotShape","LandContour","LotConfig","LandSlope","Neighborhood","Condition1","BldgType","HouseStyle","OverallQual","OverallCond","YearBuilt","YearRemodAdd","RoofStyle","RoofMatl","Exterior1st","Exterior2nd","MasVnrType","MasVnrArea","ExterQual","ExterCond","Foundation","BsmtQual","BsmtCond","BsmtExposure","BsmtFinType1","BsmtFinSF1","BsmtFinType2","BsmtFinSF2","BsmtUnfSF","TotalBsmtSF","Heating","HeatingQC","CentralAir","Electrical","X1stFlrSF","X2ndFlrSF","LowQualFinSF","GrLivArea","BsmtFullBath","BsmtHalfBath","FullBath","HalfBath","BedroomAbvGr","KitchenAbvGr","KitchenQual","TotRmsAbvGrd","Functional","Fireplaces","FireplaceQu","GarageType","GarageYrBlt","GarageFinish","GarageCars","GarageArea","GarageQual","GarageCond","PavedDrive","WoodDeckSF","OpenPorchSF","EnclosedPorch","X3SsnPorch","ScreenPorch","PoolArea","PoolQC","Fence","MiscFeature","MiscVal","SaleType","SaleCondition","LotShape.LandContour.interaction","Garage.interaction","Basement.interaction","Room.size","full.YrSold","QuarterSold","TotalBath","BathToBed","AvgHouseLivArea.ratio","SalePrice"
"90","RL",70,8393,"NA","Reg","Lvl","Corner","Gtl","NAmes","Norm","Duplex","1Story",6,6,1959,2005,"Gable","CompShg","MetalSd","MetalSd","BrkFace",122,"3","TA","CBlock","TA","TA","No","LwQ",528,"Unf",0,1098,1626,"GasA","5","Y","SBrkr",1712,0,0,1712,0,0,2,0,4,2,"3",8,"Typ",0,"NA","Attchd",2005,"Fin",2,588,"TA","TA","Y",272,54,0,0,0,0,"NA","NA","NA",0,"WD","Family","Reg.Lvl","2.TA","TA.0",214,200606,2,2,0.5,1.1407554652,145000
"20","RL",85.8654525895166,14375,"NA","IR1","Lvl","CulDSac","Gtl","Timber","Norm","1Fam","SLvl",5,5,1958,1958,"Gable","CompShg","HdBoard","HdBoard","BrkFace",541,"3","TA","CBlock","TA","TA","No","GLQ",111,"Rec",354,354,819,"GasA","4","Y","FuseA",1344,0,0,1344,0,1,1,0,3,1,"4",7,"Typ",1,"Gd","Basment",1958,"RFn",2,525,"TA","TA","Y",0,118,0,0,233,0,"NA","NA","NA",0,"COD","Abnorml","IR1.Lvl","2.TA","TA.1",192,200901,1,2,0.333333333333333,0.895546346512147,137500
"20","RL",120,9560,"NA","IR1","Lvl","Corner","Gtl","CollgCr","Norm","1Fam","1Story",6,4,1972,1972,"Hip","CompShg","MetalSd","MetalSd","None",0,"3","Gd","CBlock","TA","TA","Mn","Rec",360,"Unf",0,504,864,"GasA","5","Y","SBrkr",864,0,0,864,0,0,1,0,3,1,"3",5,"Typ",0,"NA","Attchd",1972,"RFn",1,288,"TA","TA","Y",0,0,0,0,0,0,"NA","NA","NA",0,"WD","Normal","IR1.Lvl","1.TA","TA.0",173,200606,2,1,0.333333333333333,0.575708365614952,128500
"20","RL",78,7800,"NA","Reg","Lvl","Inside","Gtl","NAmes","Norm","1Fam","1Story",6,5,1954,1954,"Gable","CompShg","HdBoard","HdBoard","BrkFace",200,"3","TA","PConc","TA","TA","No","LwQ",540,"Unf",0,728,1268,"GasA","4","Y","SBrkr",1268,0,0,1268,0,0,1,0,2,1,"3",7,"Typ",1,"Gd","Attchd",1954,"Fin",1,244,"TA","TA","Y",0,98,0,0,0,0,"NA","NA","NA",0,"WD","Normal","Reg.Lvl","1.TA","TA.0",181,201003,1,1,0.5,0.844905332870091,132000
"160","RL",36,2448,"NA","Reg","Lvl","Inside","Gtl","NridgHt","Norm","Twnhs","2Story",4,6,2003,2004,"Gable","CompShg","VinylSd","Wd Shng","Stone",106,"4","TA","PConc","Gd","TA","No","GLQ",573,"Unf",0,191,764,"GasA","5","Y","SBrkr",764,862,0,1626,1,0,2,1,2,1,"4",6,"Typ",0,"NA","BuiltIn",2003,"RFn",2,474,"TA","TA","Y",0,27,0,0,0,0,"NA","NA","NA",0,"WD","Normal","Reg.Lvl","2.TA","Gd.1",271,200810,4,4,1.5,1.08345116028925,154000
"60","RL",79,12420,"NA","Reg","Lvl","Inside","Gtl","CollgCr","Norm","1Fam","2Story",4,6,2001,2001,"Gable","CompShg","VinylSd","VinylSd","None",0,"4","TA","PConc","Gd","TA","No","GLQ",666,"Unf",0,278,944,"GasA","5","Y","SBrkr",944,896,0,1840,1,0,2,1,3,1,"4",6,"Typ",0,"NA","Attchd",2001,"RFn",2,622,"TA","TA","Y",0,45,0,0,0,0,"NA","NA","NA",0,"WD","Normal","Reg.Lvl","2.TA","Gd.1",307,200906,2,4,1,1.22604559343925,230000
"20","RL",75,8250,"NA","Reg","Lvl","Inside","Gtl","NAmes","Norm","1Fam","1Story",5,4,1964,1964,"Hip","CompShg","HdBoard","HdBoard","Stone",260,"3","TA","CBlock","Gd","TA","No","Rec",787,"Unf",0,305,1092,"GasA","5","Y","SBrkr",1092,0,0,1092,1,0,1,0,3,1,"3",6,"Typ",0,"NA","Attchd",1964,"RFn",2,504,"TA","ExGd","Y",0,0,0,0,0,0,"NA","MnPrv","NA",0,"WD","Normal","Reg.Lvl","2.TA","Gd.1",182,200807,3,2,0.333333333333333,0.72763140654112,145000
"20","RL",68.8332449358809,9477,"NA","Reg","Lvl","Corner","Gtl","NAmes","Norm","1Fam","1Story",6,6,1966,1966,"Gable","CompShg","HdBoard","HdBoard","BrkFace",65,"3","TA","CBlock","TA","TA","No","Rec",340,"Unf",0,524,864,"GasA","3","Y","SBrkr",892,0,0,892,0,0,1,0,3,1,"3",5,"Typ",0,"NA","Attchd",1966,"RFn",1,264,"TA","TA","Y",0,0,0,0,0,0,"NA","GdWo","NA",0,"WD","Normal","Reg.Lvl","1.TA","TA.0",178,200810,4,1,0.333333333333333,0.594365581167288,110000
"80","RL",82,9020,"NA","Reg","Lvl","Inside","Gtl","NAmes","Norm","1Fam","SLvl",5,4,1966,1966,"Gable","CompShg","HdBoard","HdBoard","BrkFace",183,"3","TA","CBlock","TA","TA","Gd","Rec",312,"ALQ",539,276,1127,"GasA","3","Y","SBrkr",1165,0,0,1165,1,0,1,1,3,1,"3",6,"Typ",0,"NA","Attchd",1966,"RFn",2,490,"ExGd","ExGd","Y",0,129,0,0,0,0,"NA","GdPrv","NA",0,"WD","Normal","Reg.Lvl","2.ExGd","TA.1",194,200805,2,3,0.666666666666667,0.776273432802568,174900
"70","RM",50,10300,"NA","IR1","Bnk","Inside","Gtl","OldTown","RRAn","1Fam","2Story",4,5,1921,1950,"Gable","CompShg","Stucco","Stucco","None",0,"3","TA","BrkTil","TA","TA","No","Unf",0,"Unf",0,576,576,"GasA","4","Y","SBrkr",902,808,0,1710,0,0,2,0,3,1,"3",9,"Typ",0,"NA","Detchd",1990,"Unf",2,480,"TA","TA","Y",12,11,64,0,0,0,"NA","GdPrv","NA",0,"WD","Normal","IR.Bnk","2.TA","TA.0",190,201004,2,2,0.666666666666667,1.13942280694626,140000
"90","RM",78,7060,"NA","Reg","Lvl","Inside","Gtl","Mitchel","Norm","Duplex","SFoyer",4,6,1997,1998,"Gable","CompShg","VinylSd","VinylSd","BrkFace",200,"3","Gd","PConc","Gd","Gd","Gd","GLQ",1309,"Unf",0,35,1344,"GasA","5","Y","SBrkr",1344,0,0,1344,2,0,2,0,2,2,"3",8,"Typ",0,"NA","Attchd",1997,"Fin",4,784,"TA","TA","Y",0,0,0,0,0,0,"NA","NA","NA",0,"WD","Alloca","Reg.Lvl","4.TA","Gd.2",168,200811,4,4,1,0.895546346512147,206300
"50","RL",51,10480,"NA","Reg","Lvl","Inside","Gtl","SWISU","Norm","1Fam","1.5Fin",5,6,1936,1950,"Gable","CompShg","MetalSd","MetalSd","None",0,"3","TA","BrkTil","TA","TA","No","Unf",0,"Unf",0,1064,1064,"GasA","5","Y","FuseA",1166,0,473,1639,0,0,1,0,3,1,"3",6,"Maj",0,"NA","Detchd",1936,"Unf",1,240,"TA","TA","Y",0,0,0,0,0,0,"NA","NA","NA",0,"WD","Normal","Reg.Lvl","1.TA","TA.0",273,200803,1,1,0.333333333333333,1.09211343893855,115000
"50","RM",43.2612888543028,3950,"Grvl","Reg","Bnk","Inside","Gtl","OldTown","Artery","1Fam","1.5Fin",5,3,1926,2004,"Gable","CompShg","MetalSd","MetalSd","None",0,"3","TA","CBlock","TA","TA","No","Rec",468,"Unf",0,350,818,"GasA","3","Y","SBrkr",818,406,0,1224,0,0,1,0,3,1,"3",5,"Typ",0,"NA","Detchd",1926,"Unf",1,210,"TA","TA","N",0,0,116,0,0,0,"NA","NA","NA",0,"WD","Normal","Reg.Bnk","1.TA","TA.0",245,200912,4,1,0.333333333333333,0.815586851287848,115000
"50","RM",52,9439,"NA","Reg","Lvl","Inside","Gtl","OldTown","Norm","1Fam","1.5Fin",6,6,1930,1950,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"3","TA","CBlock","TA","TA","No","LwQ",324,"Unf",0,588,912,"GasA","4","Y","FuseA",912,336,0,1248,0,0,1,0,2,1,"3",6,"Typ",0,"NA","Detchd",1957,"Unf",1,160,"FaPo","FaPo","Y",0,0,192,0,0,0,"NA","NA","NA",0,"WD","Normal","Reg.Lvl","1.FaPo","TA.0",208,200703,1,1,0.5,0.831578750332708,87000
"50","RL",52,8741,"NA","Reg","Lvl","Inside","Gtl","Edwards","Norm","1Fam","1.5Fin",5,7,1945,1950,"Gable","CompShg","VinylSd","VinylSd","None",0,"3","TA","CBlock","TA","Fa","No","LwQ",94,"Unf",0,641,735,"GasA","3","Y","FuseA",798,689,0,1487,0,0,1,1,3,1,"3",7,"Typ",1,"Gd","Detchd",1949,"Unf",1,220,"TA","TA","Y",0,140,0,0,0,0,"NA","MnPrv","NA",0,"WD","Normal","Reg.Lvl","1.TA","TA.0",212,201004,2,2,0.666666666666667,0.990831411654437,113000
"120","RL",62,12677,"NA","IR1","Lvl","Inside","Gtl","NridgHt","Norm","TwnhsE","1Story",3,6,2003,2004,"Hip","CompShg","MetalSd","MetalSd","BrkFace",472,"5","TA","PConc","Ex","TA","Gd","GLQ",1218,"Unf",0,300,1518,"GasA","5","Y","SBrkr",1518,0,0,1518,0,0,1,1,1,1,"5",6,"Typ",1,"Gd","Attchd",2003,"RFn",2,588,"TA","TA","Y",185,140,0,0,0,0,"NA","NA","NA",0,"WD","Normal","IR1.Lvl","2.TA","Ex.0",253,200804,2,2,2,1.01148761458738,274000
"20","RL",80.6433275228638,12772,"NA","IR1","Lvl","CulDSac","Gtl","NAmes","Norm","1Fam","1Story",5,3,1960,1998,"Hip","CompShg","MetalSd","MetalSd","None",0,"3","Gd","CBlock","TA","TA","Mn","BLQ",498,"Unf",0,460,958,"GasA","3","Y","SBrkr",958,0,0,958,0,0,1,0,2,1,"3",5,"Typ",0,"NA","Attchd",1960,"RFn",1,301,"TA","TA","Y",0,0,0,0,0,0,"NA","NA","NA",15500,"WD","Normal","IR1.Lvl","1.TA","TA.0",192,200704,2,1,0.5,0.638343303540652,151500
"20","RL",78,10140,"NA","Reg","Lvl","Inside","Gtl","NWAmes","Norm","1Fam","1Story",5,6,1974,1974,"Hip","CompShg","HdBoard","HdBoard","BrkFace",174,"3","TA","CBlock","Gd","TA","No","Unf",0,"Unf",0,1064,1064,"GasA","3","Y","SBrkr",1350,0,0,1350,0,0,2,0,3,1,"3",7,"Typ",1,"TA","Attchd",1974,"RFn",2,478,"TA","TA","Y",0,0,0,0,0,0,"NA","MnPrv","NA",0,"WD","Normal","Reg.Lvl","2.TA","Gd.0",193,200908,3,2,0.666666666666667,0.899544321273362,165000
"60","RL",313,63887,"NA","IR3","Bnk","Corner","Gtl","Edwards","Feedr","1Fam","2Story",1,6,2008,2008,"Hip","Other","Stucco","Stucco","Stone",796,"5","TA","PConc","Ex","TA","Gd","GLQ",5644,"Unf",0,466,6110,"GasA","5","Y","SBrkr",4692,950,0,5642,2,0,2,1,3,1,"5",12,"Typ",3,"Gd","Attchd",2008,"Fin",2,1418,"TA","TA","Y",214,292,0,0,0,480,"Pool","NA","NA",0,"New","Partial","IR.Bnk","2.TA","Ex.2",470,200801,1,5,1,3.75942893379578,160000
"20","RL",116,13501,"NA","IR1","Lvl","Corner","Gtl","Somerst","Norm","1Fam","1Story",3,6,2006,2006,"Gable","CompShg","VinylSd","VinylSd","Stone",208,"4","TA","PConc","Gd","TA","No","GLQ",63,"Unf",0,1560,1623,"GasA","5","Y","SBrkr",1636,0,0,1636,1,0,2,0,3,1,"4",8,"Typ",1,"Gd","Attchd",2006,"RFn",3,865,"TA","TA","Y",0,60,0,0,0,0,"NA","NA","NA",0,"WD","Normal","IR1.Lvl","3.TA","Gd.1",204,200706,2,3,0.666666666666667,1.09011445155794,255000
"90","RM",70,9100,"NA","Reg","Lvl","Inside","Gtl","Sawyer","RRAe","Duplex","1Story",6,6,1963,1963,"Gable","CompShg","HdBoard","HdBoard","BrkFace",336,"3","TA","CBlock","TA","TA","No","Rec",1332,"Unf",0,396,1728,"GasA","3","Y","SBrkr",1728,0,0,1728,1,0,2,0,6,2,"3",10,"Typ",0,"NA","Detchd",1963,"Unf",2,504,"TA","TA","Y",0,0,0,0,0,0,"NA","NA","NA",0,"Con","Abnorml","Reg.Lvl","2.TA","TA.1",173,200611,4,3,0.333333333333333,1.1514167312299,125000
"20","RL",60,6600,"NA","Reg","Lvl","Inside","Gtl","NAmes","PosN","1Fam","1Story",6,6,1962,1962,"Hip","CompShg","MetalSd","MetalSd","None",0,"3","TA","CBlock","TA","TA","No","Unf",0,"Unf",0,894,894,"GasA","4","N","SBrkr",894,0,0,894,0,0,1,0,2,1,"3",5,"Typ",0,"NA","Detchd",1962,"Unf",1,308,"TA","TA","Y",0,0,0,0,0,0,"NA","NA","NA",0,"WD","Normal","Reg.Lvl","1.TA","TA.0",179,200908,3,1,0.5,0.595698239421026,109500
"20","RL",64.3154220577286,8339,"NA","IR1","Lvl","Inside","Gtl","NAmes","Norm","1Fam","1Story",6,4,1959,1959,"Gable","CompShg","MetalSd","MetalSd","None",0,"3","TA","Slab","NA","NA","NA","NA",0,"NA",0,0,0,"GasA","3","Y","SBrkr",882,0,0,882,0,0,1,0,3,1,"3",5,"Typ",0,"NA","Attchd",1959,"RFn",1,294,"TA","TA","Y",0,0,0,0,0,0,"NA","MnPrv","Shed",1200,"WD","Normal","IR1.Lvl","1.TA","NA.0",176,200707,3,1,0.333333333333333,0.587702289898597,106500
"20","RL",100,17500,"NA","Reg","Lvl","Inside","Gtl","Crawfor","PosN","1Fam","1Story",4,3,1959,2002,"Gable","CompShg","Brick","HdBoard","None",0,"4","Gd","PConc","Gd","TA","Av","GLQ",1406,"Unf",0,496,1902,"GasA","3","Y","SBrkr",1902,0,0,1902,1,0,2,0,3,1,"5",7,"Typ",2,"TA","Attchd",1959,"Fin",2,567,"TA","TA","Y",0,207,162,0,0,0,"NA","NA","NA",0,"WD","Normal","Reg.Lvl","2.TA","Gd.1",272,201005,2,3,0.666666666666667,1.26735799930514,335000
"60","RM",60,3378,"Grvl","Reg","HLS","Inside","Gtl","OldTown","Norm","1Fam","2Story",4,3,1946,1992,"Gable","CompShg","HdBoard","HdBoard","None",0,"3","Gd","CBlock","TA","TA","No","Unf",0,"Unf",0,651,651,"GasA","4","Y","SBrkr",707,682,0,1389,0,0,1,1,3,1,"3",6,"Typ",2,"Gd","Detchd",1947,"Unf",1,240,"TA","TA","P",0,0,126,0,0,0,"NA","NA","NA",0,"WD","Normal","Reg.HLS","1.TA","TA.0",232,200909,3,2,0.666666666666667,0.925531157221259,135000
"20","RL",70,8294,"NA","Reg","Lvl","Inside","Gtl","NAmes","Norm","1Fam","1Story",7,6,1971,1971,"Gable","CompShg","MetalSd","MetalSd","None",0,"3","TA","CBlock","TA","TA","No","Unf",0,"Unf",0,858,858,"GasA","3","Y","SBrkr",872,0,0,872,0,0,1,0,3,1,"3",5,"Typ",0,"NA","Detchd",1974,"Unf",4,480,"TA","TA","Y",0,0,0,0,0,0,"NA","GdWo","NA",0,"WD","Normal","Reg.Lvl","4.TA","TA.0",174,200706,2,1,0.333333333333333,0.581038998629905,123000
"20","RL",78,7800,"NA","Reg","Bnk","Inside","Mod","Edwards","Norm","1Fam","2Story",6,3,1948,2002,"Gable","CompShg","MetalSd","MetalSd","None",0,"3","Gd","CBlock","TA","Gd","No","GLQ",603,"Unf",0,293,896,"GasA","5","Y","SBrkr",1112,896,0,2008,1,0,3,0,3,1,"5",8,"Typ",0,"NA","Attchd",1948,"Unf",1,230,"TA","TA","Y",103,0,0,0,0,0,"NA","NA","NA",0,"WD","Normal","Reg.Bnk","1.TA","TA.1",251,200608,3,4,1,1.33798888675327,225000
"60","RL",82,12438,"NA","IR1","Lvl","Inside","Gtl","StoneBr","Norm","1Fam","2Story",3,6,2006,2006,"Hip","CompShg","VinylSd","VinylSd","BrkFace",466,"5","TA","PConc","Ex","Gd","No","Unf",0,"Unf",0,1234,1234,"GasA","5","Y","SBrkr",1264,1312,0,2576,0,0,2,1,4,1,"5",10,"Typ",1,"Gd","BuiltIn",2006,"Fin",3,666,"TA","TA","Y",324,100,0,0,0,0,"NA","NA","NA",0,"New","Partial","IR1.Lvl","3.TA","Ex.0",258,200607,3,3,0.75,1.71646383081495,361919
"160","RM",24,2522,"NA","Reg","Lvl","Inside","Gtl","Edwards","Norm","Twnhs","2Story",4,6,2004,2004,"Gable","CompShg","VinylSd","VinylSd","Stone",50,"4","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,970,970,"GasA","5","Y","SBrkr",970,739,0,1709,0,0,2,0,3,1,"4",7,"Maj",0,"NA","Detchd",2004,"Unf",2,380,"TA","TA","Y",0,40,0,0,0,0,"NA","NA","NA",0,"WD","Normal","Reg.Lvl","2.TA","Gd.0",244,200604,2,2,0.666666666666667,1.13875647781939,137500
"20","RL",115,16905,"NA","Reg","Lvl","Inside","Gtl","Timber","Norm","1Fam","1Story",6,5,1959,1959,"Gable","CompShg","VinylSd","VinylSd","None",0,"3","Gd","CBlock","TA","TA","Gd","BLQ",967,"Unf",0,383,1350,"GasA","4","Y","SBrkr",1328,0,0,1328,0,1,1,1,2,1,"3",5,"Typ",2,"Gd","Attchd",1959,"RFn",1,308,"TA","TA","P",0,104,0,0,0,0,"NA","NA","NA",0,"WD","Normal","Reg.Lvl","1.TA","TA.1",266,200707,3,3,1,0.884885080482241,170000
"30","RL",98,8731,"NA","IR1","Lvl","Inside","Gtl","BrkSide","Norm","1Fam","1Story",6,6,1920,1950,"Gable","CompShg","Stucco","Stucco","None",0,"3","Fa","BrkTil","TA","TA","No","BLQ",645,"Unf",0,270,915,"GasA","3","Y","SBrkr",1167,0,0,1167,0,0,1,0,3,1,"3",6,"Maj",1,"Gd","Detchd",1972,"Unf",2,495,"TA","TA","Y",0,0,216,0,126,0,"NA","NA","NA",0,"WD","Normal","IR1.Lvl","2.TA","TA.0",194,200705,2,1,0.333333333333333,0.777606091056306,144000
"60","RL",87.2128278697226,14803,"NA","IR1","Lvl","CulDSac","Gtl","NWAmes","Norm","1Fam","2Story",5,6,1971,1971,"Gable","CompShg","HdBoard","HdBoard","BrkFace",252,"3","TA","CBlock","TA","TA","No","Rec",416,"Unf",0,409,825,"GasA","4","Y","SBrkr",1097,896,0,1993,0,0,2,1,4,1,"3",8,"Typ",1,"Gd","Attchd",1971,"RFn",2,495,"TA","TA","Y",0,66,0,0,0,0,"NA","GdWo","NA",0,"WD","Normal","IR1.Lvl","2.TA","TA.0",249,200606,2,3,0.75,1.32799394985023,190000
"20","RL",47,12416,"NA","IR1","Lvl","Inside","Gtl","Timber","Norm","1Fam","1Story",5,6,1986,1986,"Gable","CompShg","VinylSd","Plywood","Stone",132,"3","TA","CBlock","Gd","Fa","No","ALQ",1398,"LwQ",208,0,1606,"GasA","3","Y","SBrkr",1651,0,0,1651,1,0,2,0,3,1,"3",7,"Min2",1,"TA","Attchd",1986,"Fin",2,616,"TA","TA","Y",192,0,0,0,0,0,"NA","NA","NA",0,"WD","Normal","IR1.Lvl","2.TA","Gd.1",236,200811,4,3,0.666666666666667,1.10010938846098,184000
"80","RL",88,8471,"NA","IR1","Lvl","Corner","Gtl","Sawyer","Norm","1Fam","SLvl",5,4,1977,1995,"Gable","CompShg","HdBoard","Plywood","BrkFace",46,"3","TA","CBlock","Gd","Gd","Av","ALQ",506,"Unf",0,0,506,"GasA","3","Y","SBrkr",1212,0,0,1212,1,0,1,0,3,1,"3",6,"Typ",1,"TA","Attchd",1978,"Unf",2,492,"TA","TA","Y",292,12,0,0,0,0,"NA","GdWo","NA",0,"WD","Normal","IR1.Lvl","2.TA","Gd.1",202,200607,3,2,0.333333333333333,0.807590901765418,151000
"85","RL",74,8740,"NA","IR1","Lvl","Inside","Gtl","Sawyer","Norm","1Fam","SFoyer",6,5,1982,1982,"Hip","CompShg","HdBoard","HdBoard","None",0,"3","TA","CBlock","TA","TA","Av","ALQ",672,"Unf",0,168,840,"GasA","3","Y","SBrkr",860,0,0,860,1,0,1,0,2,1,"3",4,"Typ",0,"NA","Detchd",1996,"Unf",2,528,"TA","TA","Y",0,0,0,0,0,0,"NA","NA","NA",0,"WD","Normal","IR1.Lvl","2.TA","TA.1",215,200907,3,2,0.5,0.573043049107475,137000
"120","RL",34,5001,"NA","IR1","Lvl","Inside","Gtl","NridgHt","Norm","Twnhs","1Story",4,6,2007,2008,"Gable","CompShg","VinylSd","VinylSd","Stone",166,"4","TA","PConc","Gd","TA","No","GLQ",904,"Unf",0,410,1314,"GasA","5","Y","SBrkr",1314,0,0,1314,1,0,2,0,2,1,"4",6,"Typ",1,"Gd","Attchd",2008,"RFn",2,626,"TA","TA","Y",172,62,0,0,0,0,"NA","NA","NA",0,"WD","Normal","IR1.Lvl","2.TA","Gd.1",219,200907,3,3,1,0.875556472706072,230000
"160","RM",35,3675,"NA","Reg","Lvl","Inside","Gtl","Edwards","Norm","TwnhsE","SLvl",5,6,2005,2005,"Gable","CompShg","VinylSd","VinylSd","BrkFace",80,"3","TA","PConc","Gd","TA","Gd","GLQ",459,"Unf",0,88,547,"GasA","5","Y","SBrkr",1072,0,0,1072,1,0,1,0,2,1,"3",5,"Typ",0,"NA","Basment",2005,"RFn",2,525,"TA","TA","Y",0,28,0,0,0,0,"NA","NA","NA",0,"WD","Normal","Reg.Lvl","2.TA","Gd.1",214,200806,2,2,0.5,0.714304824003736,148000
"60","RL",82,11287,"NA","Reg","Lvl","Inside","Gtl","SawyerW","Norm","1Fam","2Story",4,5,1989,1989,"Gable","CompShg","Plywood","Plywood","BrkFace",340,"4","TA","CBlock","Gd","TA","Av","GLQ",421,"Unf",0,386,807,"GasA","4","Y","SBrkr",1175,807,0,1982,0,0,2,1,3,1,"4",7,"Typ",1,"TA","Attchd",1989,"Fin",2,575,"TA","TA","Y",0,84,0,196,0,0,"NA","NA","NA",0,"WD","Normal","Reg.Lvl","2.TA","Gd.0",283,200701,1,3,1,1.32066432945467,228500
"20","RL",70,7931,"NA","Reg","Lvl","Inside","Gtl","NAmes","Norm","1Fam","1Story",6,6,1959,1959,"Hip","CompShg","Brick","Plywood","None",0,"3","TA","CBlock","TA","TA","No","BLQ",1148,"Unf",0,0,1148,"GasA","3","Y","SBrkr",1148,0,0,1148,1,0,1,0,3,1,"3",6,"Typ",0,"NA","Attchd",1959,"Unf",1,672,"TA","TA","Y",0,0,0,0,0,0,"NA","GdPrv","NA",0,"WD","Normal","Reg.Lvl","1.TA","TA.1",191,200907,3,2,0.333333333333333,0.764945837645792,132500
"60","RL",85,11103,"NA","IR1","Lvl","Corner","Gtl","CollgCr","Norm","1Fam","2Story",4,6,2006,2006,"Gable","CompShg","VinylSd","VinylSd","None",0,"4","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,728,728,"GasA","5","Y","SBrkr",728,728,0,1456,0,0,2,1,3,1,"4",8,"Typ",1,"TA","Attchd",2006,"Fin",2,440,"TA","TA","Y",0,0,0,0,0,0,"NA","NA","NA",0,"New","Partial","IR1.Lvl","2.TA","Gd.0",182,200707,3,3,1,0.970175208721493,155835
"20","RL",75,9986,"NA","Reg","Lvl","Inside","Gtl","Somerst","Norm","1Fam","1Story",3,6,2006,2007,"Gable","CompShg","VinylSd","VinylSd","BrkFace",428,"4","TA","PConc","Ex","TA","Av","Unf",0,"Unf",0,1795,1795,"GasA","5","Y","SBrkr",1795,0,0,1795,0,0,2,0,2,1,"4",7,"Typ",1,"Gd","Attchd",2007,"RFn",3,895,"TA","TA","Y",0,49,0,0,0,0,"NA","NA","NA",0,"New","Partial","Reg.Lvl","3.TA","Ex.0",256,200702,1,2,1,1.19606078273014,147000
"20","RL",114,10357,"NA","IR1","Lvl","Corner","Gtl","SawyerW","Feedr","1Fam","1Story",4,6,1990,1991,"Hip","CompShg","HdBoard","HdBoard","None",0,"4","TA","PConc","Gd","TA","Mn","GLQ",738,"Unf",0,172,910,"GasA","4","Y","SBrkr",1442,0,0,1442,1,0,2,0,3,1,"4",6,"Typ",1,"TA","Attchd",1990,"Fin",2,719,"TA","TA","Y",0,244,0,0,0,0,"NA","NA","NA",0,"WD","Normal","IR1.Lvl","2.TA","Gd.1",240,200705,2,3,0.666666666666667,0.960846600945324,179900
"20","FV",85,9187,"NA","Reg","Lvl","Inside","Gtl","Somerst","Norm","1Fam","1Story",2,6,2009,2009,"Gable","CompShg","Cement","Cement","Stone",162,"5","TA","PConc","Ex","TA","Mn","GLQ",1121,"Unf",0,645,1766,"GasA","5","Y","SBrkr",1766,0,0,1766,1,0,2,1,2,1,"5",7,"Typ",1,"Gd","Attchd",2009,"Fin",3,478,"TA","TA","Y",195,130,0,0,0,0,"NA","NA","NA",0,"New","Partial","Reg.Lvl","3.TA","Ex.1",252,200910,4,4,1.5,1.17673723805093,370878
"20","FV",75,7862,"NA","IR1","Lvl","Inside","Gtl","Somerst","Norm","1Fam","1Story",5,6,2009,2009,"Gable","CompShg","VinylSd","VinylSd","None",0,"4","TA","PConc","Gd","TA","No","GLQ",27,"Unf",0,1191,1218,"GasA","5","Y","SBrkr",1218,0,0,1218,0,0,2,0,2,1,"4",4,"Typ",0,"NA","Attchd",2009,"Fin",2,676,"TA","TA","Y",0,102,0,0,0,0,"NA","NA","NA",0,"New","Partial","IR1.Lvl","2.TA","Gd.0",304,200909,3,2,1,0.811588876526633,208300
"60","RM",65,8850,"NA","IR1","Bnk","Corner","Gtl","OldTown","Norm","1Fam","2.5Fin",4,5,1916,1950,"Gable","CompShg","MetalSd","MetalSd","None",0,"3","TA","BrkTil","TA","TA","No","Unf",0,"Unf",0,815,815,"GasA","5","Y","SBrkr",815,875,0,1690,0,0,1,0,3,1,"3",7,"Typ",1,"Gd","Detchd",1916,"Unf",1,225,"TA","TA","Y",0,0,330,0,0,0,"NA","NA","NA",0,"Con","Normal","IR.Bnk","1.TA","TA.0",241,200607,3,1,0.333333333333333,1.12609622440888,144000
"20","RL",67.7581317570929,9200,"NA","IR1","Lvl","CulDSac","Gtl","CollgCr","Norm","1Fam","1Story",6,5,1975,1980,"Hip","CompShg","VinylSd","VinylSd","None",0,"3","TA","CBlock","Gd","TA","Av","LwQ",280,"BLQ",491,167,938,"GasA","3","Y","SBrkr",938,0,0,938,1,0,1,0,3,1,"3",5,"Typ",0,"NA","Detchd",1977,"Unf",1,308,"TA","TA","Y",145,0,0,0,0,0,"NA","MnPrv","NA",0,"WD","Normal","IR1.Lvl","1.TA","Gd.1",188,200807,3,2,0.333333333333333,0.625016721003269,130250
